All Kickers  CBS Average Projections Standard Categories
,,,Upcoming,,,Trends,,Pos Rank,Total,,1-19,,20-29,,30-39,,40-49,,50+,,XPS,,FPTS,,
Avail,Player,Opp,OVP,Bye,Owned,Start,Expert,FG,Att,FG,ATT,FG,ATT,FG,Att,FG,Att,FG,Att,XP,Att,Avg,Total,
FA,Eddy Pineiro K | CHI ,@DET,25,11,9,3,28,20,25,0.295,0.298,6.3,6.6,7.5,8.7,4.52,6.7,1.71,2.13,25,30,4.69,75
FA,Lirim Hajrullahu K | LAR,DAL,12,9,0,0,N/R,10,13,0.1,0.101,2.81,2.89,3.21,3.96,2.81,4.05,1.1,1.98,12,43,0.50,8
FA,Austin MacGinnis K | LAR,DAL,12,9,0,0,N/R,10,13,0.1,0.101,2.81,2.89,3.21,3.96,2.81,4.05,1.1,1.98,12,43,0.50,8
FA,Nick Vogel K | BAL ,CLE,13,8,0,0,N/R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
FA,Clayton Hatfield K | IND,@JAC,15,7,0,0,N/R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
FA,Ramiz Ahmed K | CHI ,@DET,25,11,0,0,N/R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
FA,Kaare Vedvik K | BUF,NYJ,16,11,0,0,N/R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
FA,John Baron K | CHI,@DET,25,11,0,0,N/R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
FA,Tristan Vizcaino K | CIN ,LAC,6,9,0,0,N/R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
FA,Dan Conroy K | FA,BYE,---,0,0,0,N/R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
FA,Matt Bryant K | ATL,SEA,10,10,3,0,N/R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
FA,Nick Folk K | NE,MIA,30,6,28,16,N/R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
FA,Ty Long K | LAC,@CIN,31,10,0,0,N/R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
FA,Jared Roberts K | FA,BYE,---,0,0,0,N/R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
FA,Brandon Wright K | JAC ,IND,28,7,0,0,N/R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
FA,Ryan Santoso K | TEN,@DEN,27,7,0,0,N/R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
FA,Tyler Bass K | BUF,NYJ,16,11,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
